2014-11-18 16:46:09,185 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:46:09,186 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:46:09,213 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 16:46:09,213 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 16:46:09,214 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 16:46:09,214 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 17:02:45,861 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:02:45,863 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:02:45,979 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: jira-test:peter:0.0.1-SNAPSHOT @ /Users/ppeng/Desktop/eclipse_ws/discussion/peter/pom.xml.
2014-11-18 17:02:45,980 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:02:45,981 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:02:46,009 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 17:02:46,010 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 17:02:46,011 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 17:02:46,011 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 17:41:36,464 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:41:36,471 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:42:43,182 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:42:43,183 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 17:59:06,234 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2014-11-18 17:59:11,839 [Worker-8] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/ppeng/Desktop/eclipse_ws/discussion/peter
2014-11-18 17:59:11,840 [Worker-8] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B 
2014-11-18 17:59:39,865 [Worker-12] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/ppeng/Desktop/eclipse_ws/discussion/peter
2014-11-18 17:59:39,865 [Worker-12] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B install
2014-11-18 18:01:02,840 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 18:01:02,841 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 18:10:05,540 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:10:05,545 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:10:05,547 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:10:05,548 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:14:23,150 [Worker-4] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/ppeng/Desktop/eclipse_ws/discussion/peter
2014-11-18 18:14:23,151 [Worker-4] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B install
2014-11-18 18:14:52,350 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:14:52,351 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:14:52,352 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
